School Year,ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Email,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Location Code,Superintendent Email,Community School Sup Name,Community School Sup Email,BFSC Location Code,BFSC Director Name,BFSC Director Title,BFSC Director Phone,BFSC Director Email,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude
2015-16,30Q078,Q078,P.S./I.S. 78Q,343000010078,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05",01/01/35671,Open,Q868,48-09 CENTER BOULEVARD,QUEENS,NY,11109,LOUIS PAVONE,PRINCIPAL,LPavone@schools.nyc.gov,718-392-5402,718-392-5434,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,996116,210473,40.744368,-73.957177
2015-16,30Q084,Q084,P.S. 084 Steinway,343000010084,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,07,08,SE","0K,01,02,03,04,05",01/01/1644,Open,Q084,22-45 41 STREET,QUEENS,NY,11105,JOHN BUFFA,PRINCIPAL,JBuffa@schools.nyc.gov,718-278-1915,718-932-4649,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1010254,220243,40.771154,-73.906117
2015-16,30Q085,Q085,P.S. 085 Judge Charles Vallone,343000010085,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/3105,Open,Q085,23-70 31 STREET,QUEENS,NY,11105,ANN GORDON CHANG,PRINCIPAL,AGordon@schools.nyc.gov,718-278-3630,718-278-8312,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1007782,220959,40.773126,-73.915039
2015-16,30Q092,Q092,P.S. 092 Harry T. Stewart Sr.,343000010092,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/4931,Open,Q292,99-01 34 AVENUE,QUEENS,NY,11368,PASQUALE BARATTA,PRINCIPAL,PBaratt@schools.nyc.gov,718-533-1013,718-533-1083,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1020606,214729,40.755983,-73.868773
2015-16,30Q111,Q111,P.S. 111 Jacob Blackwell,343000010111,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/18445,Open,Q111,37-15 13 STREET,QUEENS,NY,11101,Dionne Jaggon,I.A. PRINCIPAL,DJaggon2@schools.nyc.gov,718-786-2073,718-729-7102,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1001099,215567,40.758342,-73.939181
2015-16,30Q112,Q112,P.S. 112 Dutch Kills,343000010112,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/19176,Open,Q112,25-05 37 AVENUE,QUEENS,NY,11101,RAFAEL CAMPOS GATJENS,PRINCIPAL,RCampos@schools.nyc.gov,718-784-5250,718-784-5681,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1002656,215186,40.757293,-73.933562
2015-16,30Q122,Q122,P.S. 122 Mamie Fay,343000010122,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/9314,Open,Q122,21-21 DITMARS BOULEVARD,QUEENS,NY,11105,PAMELA SABEL,PRINCIPAL,PSabel@schools.nyc.gov,718-721-6410,718-726-0016,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1007573,223648,40.780507,-73.915785
2015-16,30Q126,Q126,Albert Shanker School for Visual and Performing Arts,343000010126,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/9314,Open,Q126,31-51 21 STREET,QUEENS,NY,11106,ALEXANDER ANGUEIRA,PRINCIPAL,AAnguei@schools.nyc.gov,718-274-8316,718-278-6512,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1003643,218362,40.766008,-73.92999
2015-16,30Q127,Q127,P.S. 127 Aerospace Science Magne,343000010127,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/10044,Open,Q127,98-01 25 AVENUE,QUEENS,NY,11369,EVITA SANABRIA,PRINCIPAL,ESanabria@schools.nyc.gov,718-446-4700,718-397-7645,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1020003,218198,40.765507,-73.870931
2015-16,30Q141,Q141,I.S. 141 The Steinway,343000010141,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/11140,Open,Q141,37-11 21 AVENUE,QUEENS,NY,11105,MIRANDA PAVLOU,PRINCIPAL,MPavlou@schools.nyc.gov,718-278-6403,718-278-2884,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1010698,221924,40.775766,-73.904508
2015-16,30Q145,Q145,I.S. 145 Joseph Pulitzer,343000010145,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/19906,Open,Q145,33-34 80 STREET,QUEENS,NY,11372,DOLORES BECKHAM,PRINCIPAL,DBeckha2@schools.nyc.gov,718-457-1242,718-335-0601,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1015412,214141,40.754389,-73.887523
2015-16,30Q148,Q148,P.S. 148 Queens,343000010148,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/10775,Open,Q148,89-02 32 AVENUE,QUEENS,NY,11369,Nancy Birson,PRINCIPAL,nbirson@schools.nyc.gov,718-898-8181,718-476-2992,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1017872,215325,40.757629,-73.878638
2015-16,30Q149,Q149,P.S. 149 Christa Mcauliffe,343000010149,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/13332,Open,Q149,93-11 34 AVENUE,QUEENS,NY,11372,ESTHER SALORIO,PRINCIPAL,ESalorio@schools.nyc.gov,718-898-3630,718-476-1976,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1019018,214645,40.755759,-73.874505
2015-16,30Q150,Q150,P.S. 150 Queens,343000010150,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",01/01/11871,Open,Q150,40-01 43 AVENUE,QUEENS,NY,11104,CARMEN PARACHE,PRINCIPAL,CParache@schools.nyc.gov,718-784-2252,718-729-7823,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1005482,211033,40.745887,-73.923375
2015-16,30Q151,Q151,P.S. 151 Mary D. Carter,343000010151,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/11505,Open,Q151,50-05 31 AVENUE,QUEENS,NY,11377,Samantha Maisonet,PRINCIPAL,SMaison@schools.nyc.gov,718-728-2676,718-545-2028,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1009697,215460,40.758027,-73.908146
2015-16,30Q152,Q152,P.S. 152 Gwendoline N. Alleyne School,343000010152,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",01/01/14062,Open,Q152,33-52 62 STREET,QUEENS,NY,11377,VINCENT VITOLO,PRINCIPAL,VVitolo@schools.nyc.gov,718-429-3141,718-779-7532,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1011794,213665,40.753094,-73.900584
2015-16,30Q166,Q166,P.S. 166 Henry Gradstein,343000010166,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/13697,Open,Q166,33-09 35 AVENUE,QUEENS,NY,11106,Jessica Geller,PRINCIPAL,jgeller6@schools.nyc.gov,718-786-6703,718-729-7443,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1004682,215262,40.757497,-73.926249
2015-16,30Q171,Q171,P.S. 171 Peter G. Van Alst,343000010171,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/19176,Open,Q171,14-14 29 AVENUE,QUEENS,NY,11102,ANNE BUSSEL,PRINCIPAL,ABussel@schools.nyc.gov,718-932-0909,718-932-6749,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1003890,220154,40.770926,-73.929093
2015-16,30Q204,Q204,I.S. 204 Oliver W. Holmes,343000010204,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/21002,Open,Q204,36-41 28 STREET,QUEENS,NY,11106,YVONNE LEIMSIDER,PRINCIPAL,YLeimsi@schools.nyc.gov,718-937-1463,718-937-7964,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1002915,214887,40.756471,-73.932628
2015-16,30Q212,Q212,P.S. 212,343000010212,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/36708,Open,Q212,34-25 82 STREET,QUEENS,NY,11372,CARIN ELLIS,PRINCIPAL,CEllis6@schools.nyc.gov,718-898-6973,718-898-7068,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1016262,213649,40.753035,-73.884458
2015-16,30Q222,Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,343000010222,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",01/01/37438,Open,Q222,86-15 37 AVENUE,QUEENS,NY,11372,YVONNE MARRERO,PRINCIPAL,YMarrero@schools.nyc.gov,718-429-2563,718-429-3484,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1017501,212706,40.750442,-73.879991
2015-16,30Q227,Q227,I.S. 227 Louis Armstrong,343000011227,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",01/01/29037,Open,Q227,32-02 JUNCTION BOULEVARD,QUEENS,NY,11369,Helen Ponella,PRINCIPAL,HPonell@schools.nyc.gov,718-335-7500,718-779-7186,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1018987,215304,40.757567,-73.874614
2015-16,30Q228,Q228,P.S. 228 Early Childhood Magnet School of the Arts,343000010228,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",01/01/37073,Open,Q228,32-63 93 STREET,QUEENS,NY,11369,OLGA GUZMAN,PRINCIPAL,OGuzman@schools.nyc.gov,718-899-5799,718-899-7323,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1018895,215072,40.756931,-73.874947
2015-16,30Q230,Q230,I.S. 230,343000010230,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36708,Open,Q230,73-10 34 AVENUE,JACKSON HEIGHTS,NY,11372,Ronald Zirin,PRINCIPAL,RZirin@schools.nyc.gov,718-335-7648,718-335-7513,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1013928,213494,40.752618,-73.892883
2015-16,30Q234,Q234,P.S. 234,343000010234,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/37803,Open,Q234,30-15 29 STREET,QUEENS,NY,11102,Dora Danner,PRINCIPAL,DDanner@schools.nyc.gov,718-956-2760,718-956-2765,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1005567,218688,40.766898,-73.923044
2015-16,30Q235,Q235,Academy for New Americans,343000010235,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",01/01/36342,Open,Q234,30-14 30 STREET,QUEENS,NY,11102,Betty Cartagena,PRINCIPAL,BCartagena3@schools.nyc.gov,718-956-4140,718-956-4145,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1005567,218688,40.766898,-73.923044
2015-16,30Q258,Q258,Energy Tech High School,343000011258,DOE,Career Technical,High school,"09,10,11,SE","09,10,11,12,13,14",01/01/41456,Open,Q204,36-41 28 STREET,QUEENS,NY,11106,Hope Barter,I.A. PRINCIPAL,HBarter@schools.nyc.gov,718-472-0536,718-472-0490,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,1002915,214887,40.756471,-73.932628
2015-16,30Q280,Q280,P.S. 280,343000010280,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/40360,Open,Q280,34-20 94TH STREET,QUEENS,NY,11372,LISA HIDALGO,PRINCIPAL,LHidalgo@schools.nyc.gov,718-424-9031,718-424-9093,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1019129,213766,40.753345,-73.874109
2015-16,30Q286,Q286,"Young Women's Leadership School, Astoria",343000011286,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/38899,Open,Q739,23-15 NEWTOWN AVENUE,QUEENS,NY,11102,LISA LAURITZEN,I.A. PRINCIPAL,LLaurit@schools.nyc.gov,718-267-2839,718-728-0218,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"MENDEZ, JUAN",HS08,JMendez2@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,Y,1005348,220098,40.770769,-73.92383
2015-16,30Q291,Q291,Hunters Point Community Middle School,343000010291,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/41456,Open,Q404,1-50 51ST AVENUE,QUEENS,NY,11101,SARAH GOODMAN,PRINCIPAL,SGoodma4@schools.nyc.gov,718-609-3300,718-609-3319,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,Y,995561,209958,40.742964,-73.959183
2015-16,30Q300,Q300,The 30th Avenue School (G&T Citywide),343000010300,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",01/01/41821,Open,Q017,28-37 29 STREET,QUEENS,NY,11102,Matt Willard,I.A. PRINCIPAL,MWillard3@schools.nyc.gov,718-626-8502,718-626-8508,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1005705,219102,40.768034,-73.922544
2015-16,30Q301,Q301,Academy for Careers in Television and Film,343000011301,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/39630,Open,Q404,1-50 51ST AVENUE,QUEENS,NY,11101,Edgar Rodriguez,PRINCIPAL,ERodrig27@schools.nyc.gov,718-609-3330,718-609-3339,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"MENDEZ, JUAN",HS08,JMendez2@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,995561,209958,40.742964,-73.959183
2015-16,30Q329,Q329,East Elmhurst Community School,343000010329,DOE,General Academic,Elementary,"0K,01,02,SE","0K,01,02,03,04,05",01/01/41456,Open,Q329,26-25 97TH STREET,QUEENS,NY,11369,RACHEL STAROBA-HALLENB,PRINCIPAL,RStarobaHallenbeck@schools.nyc.gov,718-505-6050,718-505-6055,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1019642,216761,40.761573,-73.872244
2015-16,30Q361,Q361,The Woodside Community School,343000010361,DOE,General Academic,Elementary,"PK,0K,SE",,01/01/42186,Open,Q339,39-07 57th Street,QUEENS,NY,11377,NAYEON HWANG,Acting Principal,NHwang@schools.nyc.gov,718-724-9063,,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q830,PCompos@schools.nyc.gov,"COMPOSTO, PHILIP",PCompos@schools.nyc.gov,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1010177,211695,40.747701,-73.90643
2015-16,30Q389,Q389,Pre-K Center District 30,,DOE,General Academic,District Pre-K Center,,,01/01/42186,Open,Q389,96-10 23 AVENUE,QUEENS,NY,11369,,,,,,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,N,1019126,219233,40.76836,-73.874094
2015-16,30Q445,Q445,William Cullen Bryant High School,343000011445,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/14427,Open,Q445,48-10 31 AVENUE,QUEENS,NY,11103,Namita Dwarka,PRINCIPAL,NDwarka@schools.nyc.gov,718-721-5404,718-728-3478,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1008861,215111,40.757072,-73.911165
2015-16,30Q450,Q450,Long Island City High School,343000011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/35221,Open,Q452,14-30 BROADWAY,QUEENS,NY,11106,Vivian Selenikas,PRINCIPAL,VSeleni@schools.nyc.gov,718-545-7095,718-545-2980,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"HOROWITZ, AIMEE",HS09,AHorowi@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1002558,218315,40.765881,-73.933907
2015-16,30Q501,Q501,Frank Sinatra School of the Arts High School,343000011501,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/36708,Open,Q570,35-12 35TH AVENUE,QUEENS,NY,11106,DONNA FINN,PRINCIPAL,DFinn@schools.nyc.gov,718-361-9920,718-361-9995,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1004978,214753,40.756099,-73.925182
2015-16,30Q502,Q502,Information Technology High School,343000011502,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/37438,Open,Q725,21-16 44TH ROAD,QUEENS,NY,11101,Joseph Reed,PRINCIPAL,JReed@schools.nyc.gov,718-937-4270,718-937-5236,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,999077,211981,40.748502,-73.946488
2015-16,30Q555,Q555,Newcomers High School,343000011555,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",01/01/35221,Open,Q450,28-01 41 AVENUE,QUEENS,NY,11101,Orlando Sarmiento,PRINCIPAL,OSarmie@schools.nyc.gov,718-937-6005,718-937-6316,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1001818,213198,40.751838,-73.936592
2015-16,30Q575,Q575,Academy of American Studies,343000011575,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/35173,Open,Q451,28-04 41 AVENUE,LONG ISLAND CITY,NY,11101,William Bassell,PRINCIPAL,WBASSEL@schools.nyc.gov,718-361-8786,718-361-8832,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1001549,212945,40.751144,-73.937564
2015-16,30Q580,Q580,Baccalaureate School for Global Education,343000011580,DOE,General Academic,Secondary School,"07,08,09,10,11,12,SE","07,08,09,10,11,12",01/01/37073,Open,Q798,34-12 36 AVENUE,QUEENS,NY,11106,KELLY JOHNSON,PRINCIPAL,KJohnso2@schools.nyc.gov,718-361-5275,718-361-5395,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,QFSN,"PENDERGAST, LAWRENCE",BFSC Director,917-225-2020,LPender@schools.nyc.gov,,,,,N,1004481,214343,40.754975,-73.926977
